ID,Q20,valid_10_3min,valid_10_5min,valid_8_3min,valid_8_5min,valid_6_3min,valid_6_5min,Q21,Q595,state,urban,Q594,Q1525,Q23,Q5,Q8,Q9,Q1523,Q1524,Q1081_1_1,Q1081_2_1,Q1081_3_1,Q1069_1,Q1069_9,Q1069_6,Q1069_7,Q1069_8,Q1069_10,Q1069_11,Q1069_12,Q1069_13,Q1026_1,Q1026_9,Q1026_6,Q1026_7,Q1026_8,Q1026_10,Q1026_11,Q1026_12,Q1026_13,Q1076,Q1091,Q1077,Q1092,Q1078,Q1073,Q1080,Q1139,Q1141,Q1143,Q1145,Q1506,Q1507,Q1515,Q1516,Q1518,Q1519,Q1521,Q1522,Q1112,Q1130,Q1114,Q1115,Q1129,Q1147,Q1149,Q1150,Q1151,Q1152,fish_Y,Q1071,meals_Y,fish_BY,Q1083,meals_BY,Q747,B_Y_type,L_Y_type,D_Y_type,B_BY_type,L_BY_type,D_BY_type,Q748,Q749,B_Y_source,Q766,Q751,Q762,Q763,Q764,Q765,Q911,Q912,Q913,L_Y_source,Q915,Q916,Q928,Q929,Q930,Q931,Q934,Q935,Q936,D_Y_source,Q938,Q939,Q951,Q952,Q953,Q954,Q957,Q958,Q959,B_BY_source,Q961,Q962,Q974,Q975,Q976,Q977,Q980,Q981,Q982,L_BY_source,Q984,Q985,Q997,Q998,Q999,Q1000,Q1003,Q1004,Q1005,D_BY_source,Q1007,Q1008,Q1020,Q1021,Q1022,Q1023,Q1031,Q1086,Q1074,Q1051,Q1052_1,Q1052_2,Q1052_3,Q1052_4,Q1087,Q1257,Q1090,Q1527,Q2,Q4,Q3,Q14,Q29,Q12,Q15_102,Q15_103,Q15_104,Q15_105,Q15_106,Q15_107,Q15_108,Q15_109,Q15_110,Q15_111,buyer,SDA
353,Lourdes,1,1,1,1,1,1,60610,Koror,Koror,urban,Medalaii,1,1,3,3,0,1,NA,50,50,0,bi_monthly,bi_monthly,weekly,rarely_never,daily,daily,daily,daily,bi_monthly,once,once,never,never,twice,twice,thrice_plus,thrice_plus,never,NA,NA,NA,NA,3,whole,don't_like,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,4,NA,NA,NA,NA,1,3,1,1,"2,3",2,NA,NA,NA,basa,NA,other,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,314,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,315,Eels and stingray,2,3,NA,NA,6,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1949,1,Modekngei,HS,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,1,2,NA,1,0
354,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,2,1,0,1,NA,0,50,50,rarely_never,rarely_never,rarely_never,bi_monthly,weekly,bi_monthly,weekly,triweekly,rarely_never,never,never,never,never,once,once,once,once,never,NA,NA,NA,NA,1.5,steak,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,"2,3",2,1,"2,3",2,NA,NA,reef,reef,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,2,1,7,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,6,NA,5,6,16,14,16,16,NA,NA,NA,NA,4,1945,1,Protestant,4-year degree,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
355,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,NA,1,1,3,1,0,1,NA,0,50,50,rarely_never,rarely_never,rarely_never,rarely_never,bi_monthly,triweekly,daily,triweekly,rarely_never,never,never,never,never,thrice_plus,thrice_plus,twice,thrice_plus,never,NA,NA,NA,NA,2,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,1,2,NA,NA,NA,1,"2,3",2,1,"1,2,3",3,NA,NA,reef,reef,reef,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,2,NA,6,NA,NA,NA,NA,301,NA,1,2,NA,6,NA,NA,NA,NA,301,NA,1,2,NA,6,NA,NA,NA,NA,301,NA,1,2,NA,6,NA,NA,NA,NA,301,NA,1,2,NA,6,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1953,1,Catholic,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
356,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,NA,1,1,1,1,0,1,NA,0,50,50,rarely_never,bi_monthly,rarely_never,rarely_never,weekly,rarely_never,daily,rarely_never,bi_monthly,never,never,never,never,thrice_plus,once,once,once,never,NA,NA,NA,NA,2.5,steak,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,NA,NA,1,2,0,0,1,3,1,NA,NA,NA,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1953,1,Protestant,4-year degree,"$5,000-$9,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
357,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengl,1,1,2,0,0,1,NA,50,0,50,bi_monthly,rarely_never,rarely_never,rarely_never,triweekly,weekly,rarely_never,weekly,rarely_never,never,never,never,never,thrice_plus,thrice_plus,never,never,never,NA,NA,NA,NA,NA,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,6,16,16,16,14,NA,NA,NA,NA,4,1954,1,SDA,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
358,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,2,0,0,1,NA,50,0,50,rarely_never,bi_monthly,rarely_never,rarely_never,bi_monthly,weekly,rarely_never,triweekly,rarely_never,never,never,never,never,twice,once,never,never,never,NA,NA,NA,NA,NA,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,3,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,3,14,16,14,12,21,NA,7,NA,3,1973,1,Protestant,HS,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
359,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengl,1,1,6,0,2,1,NA,50,0,50,rarely_never,weekly,rarely_never,weekly,rarely_never,triweekly,triweekly,bi_monthly,rarely_never,twice,twice,never,never,once,thrice_plus,thrice_plus,twice,never,NA,NA,NA,NA,1.65,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,2,0,0,NA,NA,can_tuna,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,308,NA,2,3,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1967,1,Protestant,HS,"$5,000-$9,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
360,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,1,1,0,1,NA,0,50,50,rarely_never,rarely_never,rarely_never,rarely_never,bi_monthly,rarely_never,triweekly,weekly,rarely_never,never,never,never,never,once,never,thrice_plus,twice,never,NA,NA,NA,NA,1.65,steak,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,3,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1945,1,Protestant,4-year degree,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
361,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,2,2,0,1,NA,0,50,50,weekly,rarely_never,rarely_never,rarely_never,weekly,triweekly,bi_monthly,triweekly,rarely_never,never,never,never,never,once,thrice_plus,never,twice,never,NA,NA,NA,NA,1.98,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"1,3",2,1,3,1,304,deep_snapper,NA,deep_snapper,NA,NA,deep_snapper,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1951,1,Protestant,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
362,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,5,2,3,1,NA,0,50,50,rarely_never,rarely_never,rarely_never,rarely_never,weekly,daily,triweekly,rarely_never,rarely_never,once,never,never,never,twice,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,1,2,NA,NA,NA,1,3,1,2,0,0,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,2,16,16,16,14,23,NA,9,NA,3,1982,1,Protestant,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
363,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,6,4,2,1,NA,0,50,50,weekly,bi_monthly,rarely_never,weekly,weekly,weekly,triweekly,triweekly,rarely_never,twice,thrice_plus,never,twice,never,thrice_plus,twice,once,never,whole,2.5,NA,NA,2,whole,steak,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,2,0,0,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,2,2,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1975,1,Catholic,2-year degree,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
364,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,6,4,2,2,1,NA,NA,NA,weekly,rarely_never,rarely_never,rarely_never,triweekly,triweekly,daily,weekly,rarely_never,never,never,never,never,twice,thrice_plus,thrice_plus,once,never,NA,NA,NA,NA,1.75,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,1,NA,2,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1963,1,Modekngei,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
365,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,3,2,1,1,NA,0,50,50,bi_monthly,bi_monthly,rarely_never,rarely_never,bi_monthly,weekly,weekly,rarely_never,rarely_never,once,thrice_plus,never,never,twice,thrice_plus,twice,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,0,1,"1,2,3",3,NA,NA,NA,NA,reef,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,5,2,NA,4,16,16,14,14,23,NA,9,NA,3,1970,1,Protestant,HS,"$30,000-$49,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
366,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,7,7,0,1,NA,0,50,50,bi_monthly,rarely_never,bi_monthly,rarely_never,triweekly,triweekly,daily,bi_monthly,rarely_never,once,never,once,never,thrice_plus,thrice_plus,thrice_plus,once,never,NA,NA,whole,1.8,1.9,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,3,1,2,0,0,NA,NA,NA,non_reef_near,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302,NA,1,2,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1947,1,Protestant,HS,"$30,000-$49,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
367,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,4,4,0,1,NA,0,50,50,bi_monthly,bi_monthly,weekly,rarely_never,bi_monthly,triweekly,triweekly,weekly,rarely_never,twice,twice,once,never,twice,twice,once,never,never,NA,NA,whole,2,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,3,1,1,2,1,NA,NA,NA,reef,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,2,14,16,16,16,NA,2,NA,1,3,1971,1,Protestant,HS,"$5,000-$9,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
368,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,4,2,2,1,NA,50,50,0,bi_monthly,bi_monthly,rarely_never,rarely_never,triweekly,triweekly,triweekly,bi_monthly,rarely_never,twice,twice,never,never,twice,twice,thrice_plus,once,never,NA,NA,NA,NA,1.95,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,3,14,14,14,14,21,NA,1,NA,3,1983,1,Protestant,HS,"$10,000-$29,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
369,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,2,2,0,1,NA,0,50,50,bi_monthly,rarely_never,bi_monthly,rarely_never,weekly,triweekly,bi_monthly,bi_monthly,rarely_never,once,once,never,never,twice,once,twice,once,never,NA,NA,NA,NA,1.9,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,1,2,0,0,1,2,1,NA,NA,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,5,2,14,16,14,16,NA,NA,NA,NA,4,1966,1,Protestant,HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
370,Nglis,0,0,0,0,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,3,3,0,2,1,NA,NA,NA,rarely_never,rarely_never,rarely_never,rarely_never,weekly,triweekly,daily,rarely_never,rarely_never,never,never,never,never,never,never,thrice_plus,never,never,NA,NA,NA,NA,NA,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1969,1,SDA,<HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1
371,Nglis,1,1,1,1,1,1,10301,Ngeremlengui,Ngeremlengui,rural,Ngermetengel,1,1,4,4,0,1,NA,50,0,50,weekly,rarely_never,rarely_never,rarely_never,bi_monthly,weekly,bi_monthly,weekly,rarely_never,once,once,never,never,once,twice,once,never,never,NA,NA,NA,NA,NA,steak,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,0,1,3,1,NA,NA,NA,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1960,1,Protestant,4-year degree,"$30,000-$49,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0
372,Pam,0,0,0,0,0,0,20402,2,Airai,NA,Ngetkib,1,1,2,2,0,1,NA,80,0,20,rarely_never,rarely_never,rarely_never,rarely_never,triweekly,daily,triweekly,triweekly,rarely_never,never,never,never,never,thrice_plus,thrice_plus,thrice_plus,never,never,NA,NA,NA,NA,NA,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,2,NA,NA,NA,NA,1,"2,3",2,NA,0,0,NA,NA,reef,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1952,1,Protestant,<HS,"<$4,999",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0
373,Pam,0,0,0,0,0,0,20402,2,Airai,NA,Ngetkib,1,1,3,3,0,2,1,NA,NA,NA,triweekly,triweekly,rarely_never,rarely_never,triweekly,triweekly,triweekly,weekly,weekly,twice,thrice_plus,never,once,thrice_plus,thrice_plus,thrice_plus,once,never,piece,2.5,NA,NA,2.5,whole,whole,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,3,1,NA,NA,reef,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,2,NA,6,NA,NA,NA,NA,6,NA,5,5,16,16,14,13,NA,NA,NA,NA,3,1960,1,Protestant,HS,"$5,000-$9,999",1,NA,NA,2,NA,NA,NA,NA,NA,NA,1,0
374,Pam,1,1,1,1,1,1,20402,2,Airai,NA,Ngetkib,1,1,6,5,1,1,NA,100,0,0,bi_monthly,bi_monthly,bi_monthly,rarely_never,weekly,triweekly,triweekly,triweekly,bi_monthly,once,once,once,never,twice,thrice_plus,thrice_plus,never,never,NA,NA,loin,2.75,NA,loin,fillet,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,1,2,1,NA,NA,reef,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,2,16,15,14,12,23,NA,9,NA,3,1969,1,Protestant,HS,"$10,000-$29,999",1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,0
375,Pam,1,1,1,1,1,1,20104,2,Airai,NA,Ordomel,1,1,4,2,2,1,NA,70,20,10,bi_monthly,bi_monthly,rarely_never,rarely_never,triweekly,triweekly,triweekly,triweekly,rarely_never,once,once,never,never,twice,thrice_plus,thrice_plus,thrice_plus,never,NA,NA,NA,NA,2.5,whole,whole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,1,2,1,1,3,1,NA,NA,reef,NA,NA,NA,reef,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,NA,1,1,9,NA,NA,NA,NA,NA,5,2,NA,4,16,16,15,13,23,NA,1,NA,3,1973,1,Catholic,HS,"$10,000-$29,999",1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,0
376,Pam,0,0,0,0,1,1,20104,2,Airai,NA,Ordomel,1,1,3,2,1,1,NA,0,80,20,bi_monthly,weekly,rarely_never,rarely_never,triweekly,triweekly,triweekly,weekly,bi_monthly,once,twice,never,never,thrice_plus,twice,thrice_plus,once,never,NA,NA,NA,NA,40,whole,fillet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1974,1,Catholic,some college,"$10,000-$29,999",1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,0
